Cluster ID,confidence_score,UUID,super_book_code,primary_author_name,full_book_title,stated_publication_years,illegal_date,canonical_UUID,canonical_super_book_code,canonical_primary_author_name,canonical_full_book_title,canonical_stated_publication_years,canonical_illegal_date
430,,NA,spbk0000202,"Meister, Leonhard",Beyträge zur Geschichte der teutschen Sprache,NA,NA,,,,,,
431,,NA,spbk0000210,"Los-Rios, Jean-François [de]","Bibliographie instructive, ou Notice de quelques livres rares, singuliers & difficiles à trouver, avec des notes historiques, pour connoître & distinguer les différentes editions, & leur valeur dans le commerce; disposée par François de Los Rios, libraire à Lyon",1777,NA,,,,,,
432,,NA,spbk0000215,"Vicat, Philippe Rodolphe","Bibliothèque médico-physique du Nord, ou Recueil périodique de ce qu'il y a d'essentiel, d'intéressant et de plus nouveau",1783-1784,NA,,,,,,
433,,NA,spbk0000216,"Herbelot de Molainville, Barthélemy [d']",Bibliothèque orientale,1780,NA,,,,,,
434,,NA,spbk0000219,NA,Bigarures (les) d'un citoyen de Genève et ses conseils républicains ...: Avec quantités d'Anecdotes amusantes ... et autres pour servir à terminer l`histoire des Jésuites,1776,NA,,,,,,
435,,NA,spbk0000219,NA,[Bigarures (les) d'un citoyen de Genève],NA,NA,,,,,,
6,0.23811069,NA,spbk0000220,"Diderot, Denis",Bijoux (les) indiscrets,NA,NA,b'848bd276-9dae-4eb9-80e0-13084f625235',b'spbk0000220',"b'Diderot, Denis'",b'Bijoux (les) indiscrets',b'',b'No Date Available'
436,,NA,spbk0000222,"Boerhaave, Herman","Hermanni Boerhaave ... Praelectiones academicae de morbis nervorum, quas ex auditorum manuscriptis collectas edi curavit Jacobus van Eems",1762,NA,,,,,,
437,,NA,spbk0000222,"Boerhaave, Herman",Praelectiones academicae de morbis nervorum,NA,NA,,,,,,
438,,NA,spbk0000223,"Boerhaave, Herman",Hermanni Boerhaave... Methodus studii medici emaculata et accessionibus locupletata ab Alberto ab Haller,NA,NA,,,,,,
439,,NA,spbk0000225,Pomaret,"Bon (le) père, ou Le Chrétien protestant",1783,NA,,,,,,
440,,NA,spbk0000226,"Holbach, Paul Henri Dietrich [d']","Bon-Sens (le), ou idées naturelles opposées aux idées surnaturelles",NA,NA,,,,,,
441,,NA,spbk0000226,"Holbach, Paul Henri Dietrich [d']","Bon-sens (le), ou Idées naturelles opposées aux idées surnaturelles",1782,NA,,,,,,
442,,NA,spbk0000227,"Helvétius, Claude-Adrien","Bonheur (le), poème en six chants. Avec des fragments de quelques épîtres, ouvrages posthumes de M. Helvétius",1773,NA,,,,,,
443,,NA,spbk0000228,"Théveneau de Morande, Charles",Bon-homme (le) anglois,1783,NA,,,,,,
7,0.24239718914031982,NA,spbk0000229,"Bonnet, Charles",[Oeuvres de Bonnet],1782,NA,b'',b'spbk0000229',"b'Bonnet, Charles'",b'[Oeuvres de Bonnet]',b'1782',b''
7,0.24239718914031982,NA,spbk0000229,"Bonnet, Charles",[Oeuvres de Bonnet],1782,NA,b'',b'spbk0000229',"b'Bonnet, Charles'",b'[Oeuvres de Bonnet]',b'1782',b''
7,0.24239718914031982,NA,spbk0000229,"Bonnet, Charles",[Oeuvres de Bonnet],NA,NA,b'',b'spbk0000229',"b'Bonnet, Charles'",b'[Oeuvres de Bonnet]',b'1782',b''
7,0.24239718914031982,NA,spbk0000229,"Bonnet, Charles",[Oeuvres de Bonnet],NA,NA,b'',b'spbk0000229',"b'Bonnet, Charles'",b'[Oeuvres de Bonnet]',b'1782',b''
7,0.24239718914031982,NA,spbk0000229,"Bonnet, Charles",[Oeuvres de Bonnet],NA,NA,b'',b'spbk0000229',"b'Bonnet, Charles'",b'[Oeuvres de Bonnet]',b'1782',b''
8,0.21129441261291504,NA,spbk0000230,"Mercier, Louis-Sébastien",Mon Bonnet de nuit,1784,NA,b'',b'spbk0000230',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Mon Bonnet de nuit',b'1784',b''
8,0.21129441261291504,NA,spbk0000230,"Mercier, Louis-Sébastien",Mon Bonnet de nuit,1784,NA,b'',b'spbk0000230',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Mon Bonnet de nuit',b'1784',b''
8,0.18019163608551025,NA,spbk0000230,"Mercier, Louis-Sébastien",[Mon Bonnet de nuit],NA,NA,b'',b'spbk0000230',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Mon Bonnet de nuit',b'1784',b''
444,,NA,spbk0000233,"Bonnet, Charles",Essai de psychologie,1782,NA,,,,,,
445,,NA,spbk0000236,NA,[Bonnetre],NA,NA,,,,,,
446,,NA,spbk0000237,"Boškovic, Ruder Josip","Journal d'un voyage de Constantinople en Pologne, fait à la suite de Son Excellence Mr Jaq. Porter, ambassadeur d'Angleterre, par le R. P. Joseph Boscowich... en 1762",1772,NA,,,,,,
447,,NA,spbk0000238,NA,"Boulevard (le) des Chartreux, poeme chrétien",1779,NA,,,,,,
448,,NA,spbk0000239,Bourboulon,"Réponse du sieur Bourboulon... au Compte rendu au roi par M. Necker, directeur général des finances",1781,NA,,,,,,
449,,NA,spbk0000240,"Le Clerc, Nicolas-Gabriel",Boussole (la) morale et politique des hommes et des empires,1780,NA,,,,,,
450,,NA,spbk0000241,"Boutrolle, J. G.","Parfait (le) Bouvier, ou Instruction concernant la connoissance des boeufs et vaches... On y a joint deux Petits Traités pour les moutons et porcs... (et une Dissertation sur la maladie des chevaux qu'on nomme la morve). Par M. J.-G. Boutrolle",1766,NA,,,,,,
451,,NA,spbk0000242,"Basedow, Johann Bernhard",Anmerkungen über das Basedowische Elementarwerk,1772,NA,,,,,,
452,,NA,spbk0000243,Clément XIV,Bref du pape Clément XIV portant supression de la ci-devant Compagnie de Jésus,1773,NA,,,,,,
453,,NA,spbk0000245,"La Roche, Georg Michael Frank [von]",Briefe über das mönchswesen,NA,NA,,,,,,
454,,NA,spbk0000246,"Goudar, Ange",Brigandage (le) de la musique italienne,1778,NA,,,,,,
455,,NA,spbk0000249,NA,"Brunus redivivus, ou traité des erreurs populaires, ouvrage critique, historique, et philosophique imité de Pomponace",NA,NA,,,,,,
456,,NA,spbk0000251,"Burlamaqui, Jean-Jacques",Principes du droit naturel et politique,NA,NA,,,,,,
457,,NA,spbk0000251,"Burlamaqui, Jean-Jacques",Principes de droit naturel,1762,NA,,,,,,
458,,NA,spbk0000252,"Rutledge, Jean Jacques [chevalier]","Bureau (le) d'esprit, comedie en cinq actes et en prose",1777,NA,,,,,,
459,,NA,spbk0000253,NA,[Corpus juris civilis],NA,NA,,,,,,
460,,NA,spbk0000254,NA,Cabinet (le) d'amour et de Vénus,NA,NA,,,,,,
461,,NA,spbk0000255,NA,"Cabinet (le) de Lampsaque, ou choix d'épigrammes érotiques des plus célèbres poètes français",NA,NA,,,,,,
462,,NA,spbk0000256,"Mayer, Charles Joseph","Cabinet (le) des fées: ou collection choisie des contes des fées, et autres contes merveilleux",1785-1789,NA,,,,,,
463,,NA,spbk0000257,"Linguet, Simon-Nicolas-Henri","Cacomonade (la), histoire politique et morale, traduite de l'allemand du docteur Pangloss, par le docteur lui-même, depuis son retour de Constantinople",NA,NA,,,,,,
464,,NA,spbk0000258,"Pellissery, Roch-Antoine [de]","Café (le) politique d'Amsterdam, ou entretiens familiers d'un français, d'un anglais, d'un hollandois et d'un cosmopolite, sur divers intérêts économiques et politiques de France, de l'Espagne et d'Angleterre, par Charles-Elie, Denis Roonptsij",1778,NA,,,,,,
465,,NA,spbk0000259,"Brissot de Warville, Jacques-Pierre","Café (le) politique de Londres, ou Pasquin dans la loge des Anti-Gallicans à Londres",1780,NA,,,,,,
466,,NA,spbk0000260,"Herttenstein, Johannes Henricus",Cahiers de mathematique à l'usage de messieurs les officiers de l'Ecole royale d'artillerie de Strasbourg,1758,NA,,,,,,
467,,NA,spbk0000261,"Constant de Rebecque, Samuel [de]","Camille, ou Lettres de deux filles de ce siècle, traduites de l'anglois sur les originaux",1786,NA,,,,,,
468,,NA,spbk0000262,"Voltaire, François Marie Arouet","Candide, ou l'optimisme",NA,NA,,,,,,
469,,NA,spbk0000264,"Lamberg, Maximilian [graf von]","Canot (le), ou Lettres de Mama Blergx",1782,NA,,,,,,
470,,NA,spbk0000266,NA,Cantiques sacrés,NA,NA,,,,,,
471,,NA,spbk0000267,NA,"Capucins (les) sans barbe, histoire Napolitaine",NA,NA,,,,,,
472,,NA,spbk0000270,NA,[Carloine],NA,NA,,,,,,
473,,NA,spbk0000272,NA,[Cartes de l'Amérique septentrionale],NA,NA,,,,,,
474,,NA,spbk0000273,NA,[Cartes de Géographie],NA,NA,,,,,,
475,,NA,spbk0000274,NA,[Carte de Pologne],NA,NA,,,,,,
476,,NA,spbk0000275,"Sénebier, Jean",Catalogue raisonné des manuscrits conservés dans la Bibliothèque de la ville & république de Geneve,1779,NA,,,,,,
477,,NA,spbk0000279,"Chassaignon, Jean-Marie","Cataractes de l'imagination, déluge de la scribomanie, vomissement littéraire, hémorrhagie encyclopédique, monstre des monstres par Epiménide l'Inspiré",NA,NA,,,,,,
478,,NA,spbk0000280,"Voltaire, François Marie Arouet","Catéchisme de l'honnête homme, ou Dialogue entre un caloyer et un homme de bien",NA,NA,,,,,,
479,,NA,spbk0000282,"Genlis, Stéphanie Félicité [comtesse de]","Catéchisme de morale, spécialement à l'usage de la jeunesse, contenant les devoirs de l'homme et du Citoyen, de quelque religion et de quelque nation qu'il soit",1785,NA,,,,,,
480,,NA,spbk0000284,NA,[Cathéchisme de Zürich],NA,NA,,,,,,
481,,NA,spbk0000285,NA,Catéchisme de controverses sur les principales erreurs de l'Eglise Romaine,NA,NA,,,,,,
482,,NA,spbk0000286,"Pictet, Benedict",Cinq catéchismes pour instruire les jeunes gens dans la religion réformée,1769,NA,,,,,,
483,,NA,spbk0000287,NA,[Catéchisme de Roques],NA,NA,,,,,,
484,,NA,spbk0000289,NA,"I catecumeni, lettera ad un teologo colla sua risposta",1777,NA,,,,,,
485,,NA,spbk0000291,"Saige, Joseph","Cathéchisme du citoyen, ou éléments du droit public français",NA,NA,,,,,,
486,,NA,spbk0000294,"Duval-Pyrau, Henri François [abbé]",Catechisme de l'homme social: en deux parties,1776,NA,,,,,,
487,,NA,spbk0000299,Pomaret,"Catéchumène (le) instruit sous une forme nouvelle, ou Le catéchisme admis à la sainte communion",1779,NA,,,,,,
488,,NA,spbk0000301,NA,"Cauchoise (la), ou Mémoires d'une courtisanne célèbre",NA,NA,,,,,,
489,,NA,spbk0000302,"Harel, Marie Maximilien",Causes (les) du désordre public par un vrai citoyen,1784,NA,,,,,,
490,,NA,spbk0000303,"Estienne, Robert",Causes amusantes et connues,1770-1771,NA,,,,,,
491,,NA,spbk0000305,"Richer, François","Causes célèbres et intéressantes avec les jugements qui les ont décidées, rédigées de nouveau par M. Richer",NA,NA,,,,,,
492,,NA,spbk0000306,NA,"Causes politiques secrètes, ou pensées philosophiques sur des événements passés depuis 1763 jusqu'à 1772. Suivies d'un projet de haut pouvoir conservateur... Ouvrage traduit de l'anglais sur la sixième éd",1782,NA,,,,,,
493,,NA,spbk0000308,"Dorat, Claude Joseph",Célibataire (le),1776,NA,,,,,,
494,,NA,spbk0000309,"Haller, Albrecht [von]",Aur. Cornelii Celsi De medicina libri octo,1772,NA,,,,,,
495,,NA,spbk0000311,"La Sale, Antoine [de]",Cent (les) nouvelles nouvelles,NA,NA,,,,,,
496,,NA,spbk0000314,"Collé, Charles",Chansons qui n'ont pu être imprimées et que mon censeur n'a point du me passer,1784,NA,,,,,,
497,,NA,spbk0000315,"Molière, Jean-Baptiste Poquelin",Chef-d'oeuvres de Molière,1787,NA,,,,,,
498,,NA,spbk0000316,NA,[Chefs d'oeuvres dramatiques],NA,NA,,,,,,
499,,NA,spbk0000317,"Saint-Hyacinthe, Thémiseul [de]",Chef (le) d'oeuvre d'un inconnu,NA,NA,,,,,,
500,,NA,spbk0000318,"Mirabeau, Honoré-Gabriel Riqueti [comte de]",Chien (le) après les moines. Lu et approuvé par une bande de défroqués,NA,NA,,,,,,
501,,NA,spbk0000319,"Baumé, Antoine","Chymie expérimentale et raisonnée, par M. Baumé,..",1773,NA,,,,,,
502,,NA,spbk0000320,"Téron, Jean",Choix économique et moral,1777,NA,,,,,,
503,,NA,spbk0000321,"Buc'hoz, Pierre-Joseph","Choix des meilleurs médicamens pour les maladies les plus désespérées, recueilli par M. Buc'hoz",1784,NA,,,,,,
504,,NA,spbk0000322,NA,"Choix de poésies légères, contenant les quatre heures de la toilette des dames, Parapilla, les Saisons par Bernard, les Elémens, &c.",1783,NA,,,,,,
505,,NA,spbk0000323,"Voltaire, François Marie Arouet",Choses (les) utiles et agréables,1769-1770,NA,,,,,,
506,,NA,spbk0000324,"Holbach, Paul Henri Dietrich [d']",Christianisme (le) dévoilé: ou Examen des principes et des effets de la religion chrétienne,NA,NA,,,,,,
9,0.24239719,NA,spbk0000325,"Imbert de Boudeaux, Guillaume","Chronique (la) scandaleuse, ou mémoires pour servir à l'histoire des moeurs de la génération présente",1784,NA,b'',b'spbk0000325',"b'Imbert de Boudeaux, Guillaume'","b""Chronique (la) scandaleuse, ou m\xc3\xa9moires pour servir \xc3\xa0 l'histoire des moeurs de la g\xc3\xa9n\xc3\xa9ration pr\xc3\xa9sente""",b'1784',b''
9,0.24239719,NA,spbk0000325,"Imbert de Boudeaux, Guillaume","Chronique (la) scandaleuse, ou mémoires pour servir à l'histoire des moeurs de la génération présente",NA,NA,b'',b'spbk0000325',"b'Imbert de Boudeaux, Guillaume'","b""Chronique (la) scandaleuse, ou m\xc3\xa9moires pour servir \xc3\xa0 l'histoire des moeurs de la g\xc3\xa9n\xc3\xa9ration pr\xc3\xa9sente""",b'1784',b''
507,,NA,spbk0000326,Pomaret,"Chrétien (le) par conviction et par sentiment, ou La Foi sans incertitude et la piété sans superstition",1778,NA,,,,,,
10,0.24239719,NA,spbk0000327,"Voltaire, François Marie Arouet",Chrétien (un) contre six juifs,1777,NA,b'',b'spbk0000327',"b'Voltaire, Fran\xc3\xa7ois Marie Arouet'",b'Chr\xc3\xa9tien (un) contre six juifs',b'1777',b''
508,,NA,spbk0000327,"Voltaire, François Marie Arouet","Vieillard du Mont Caucase aux juifs portugais, allemands et polonois",NA,NA,,,,,,
10,0.24239719,NA,spbk0000327,"Voltaire, François Marie Arouet",Chrétien (un) contre six juifs,1777,NA,b'',b'spbk0000327',"b'Voltaire, Fran\xc3\xa7ois Marie Arouet'",b'Chr\xc3\xa9tien (un) contre six juifs',b'1777',b''
509,,NA,spbk0000328,"Louis, Dom",Ciel (le) ouvert à tout l'univers,1782,NA,,,,,,
510,,NA,spbk0000329,"Cuppé, Pierre","Ciel (le) ouvert à tous les hommes, ou Traité théologique... par feu Me Pierre Cuppé ",1783,NA,,,,,,
511,,NA,spbk0000330,"Mirabeau, Honoré-Gabriel Riqueti [comte de]","Considérations sur l'ordre de Cincinnatus, ou Imitation d'un pamphlet anglo-américain: par le Cte de Mirabeau, suivies... d'une Lettre... du général Washington... et d'une Lettre de feu M. Turgot... au Dr Price sur les législations américaines",1784,NA,,,,,,
512,,NA,spbk0000331,"Le Gras, Philippe","Citoyen (le) françois, ou Mémoires historiques, politiques, physiques, &c.",1784,NA,,,,,,
513,,NA,spbk0000332,"Rousseau, Jean Jacques","Citoyen (le), ou Discours sur l'Économie politique",NA,NA,,,,,,
11,0.24239719,NA,spbk0000333,"Le Tourneur, Pierre-Prime-Félicien","Clarisse Harlowe, traduction nouvelle et seule complète par M. Le Tourneur, sur l'édition originale revue par Richardson; avec figures d'après M. Chodowiecki de Berlin",1785-1786,NA,b'',b'spbk0000333',"b'Le Tourneur, Pierre-Prime-F\xc3\xa9licien'","b""Clarisse Harlowe, traduction nouvelle et seule compl\xc3\xa8te par M. Le Tourneur, sur l'\xc3\xa9dition originale revue par Richardson; avec figures d'apr\xc3\xa8s M. Chodowiecki de Berlin""",b'1785-1786',b''
11,0.24239719,NA,spbk0000333,"Le Tourneur, Pierre-Prime-Félicien","Clarisse Harlowe, traduction nouvelle et seule complète par M. Le Tourneur, sur l'édition originale revue par Richardson; avec figures d'après M. Chodowiecki de Berlin",1785-1786,NA,b'',b'spbk0000333',"b'Le Tourneur, Pierre-Prime-F\xc3\xa9licien'","b""Clarisse Harlowe, traduction nouvelle et seule compl\xc3\xa8te par M. Le Tourneur, sur l'\xc3\xa9dition originale revue par Richardson; avec figures d'apr\xc3\xa8s M. Chodowiecki de Berlin""",b'1785-1786',b''
514,,NA,spbk0000333,"Richardson, Samuel",Clarisse Harlowe,NA,NA,,,,,,
515,,NA,spbk0000334,"Chapat, Louis [de]","Clincaille (la) du Parnasse, par M. Louis de Chapat",1777,NA,,,,,,
516,,NA,spbk0000335,"Genlis, Stéphanie Félicité [comtesse de]","Cloison (la), comédie en un acte",NA,NA,,,,,,
517,,NA,spbk0000336,"Nevers, Philippe-Julien Mancini-Mazarini","Parfait (le) cocher, ou l'Art d'entretenir et conduire un équipage en ville et en campagne",NA,NA,,,,,,
518,,NA,spbk0000337,"Rémi, Joseph-Honoré","Code (le) français, ou recueil de toutes les pièces intéressantes publiées en France, relativement aux troubles des parlements, avec des observations critiques et historiques, des pièces nouvelles et une table raisonnée",NA,NA,,,,,,
519,,NA,spbk0000338,"Vogel, F. Adam","Code criminel de l'empereur Charles V, vulgairement appelé la Caroline, contenant les lois qui sont suivies dans les juridictions criminelles de l'Empire et à l'usage des conseils de guerre des troupes suisses",1779,NA,,,,,,
520,,NA,spbk0000340,NA,"Code, ou Nouveau réglement sur les lieux de prostitution dans la ville de Paris",1775,NA,,,,,,
521,,NA,spbk0000341,"Leopold II, Austrian Emperor",Nouveau code criminel pour le grand duché de Toscane... traduit de l'italien,1787,NA,,,,,,
522,,NA,spbk0000342,"Félice, Fortunato Bartholomeo [de]","Code de l'humanité, ou la Législation universelle, naturelle, civile et politique, avec l'histoire littéraire des plus grands hommes qui ont contribué à la perfection de ce code. Composé par une société de gens de lettres... Le tout revu et mis en ordre alphabétique par M. de Félice",1777-1782,NA,,,,,,
523,,NA,spbk0000343,"Morelly, Étienne Gabriel","Code de la nature, ou Le véritable esprit de ses lois de tout temps négligé ou méconnu",1760,NA,,,,,,
524,,NA,spbk0000344,"Voltaire, François Marie Arouet","Colimaçons (les) du reverend pére L'Escarbotier, par la grace de Dieu capucin indigne, prédicateur ordinaire et cuisinier du grand couvent de la ville de Clermont en Auvergne: au reverend pére Elie, carme chaussé, docteur en théologie",1769,NA,,,,,,
525,,NA,spbk0000345,"Necker, Jacques","Collection complète de tous les ouvrages pour et et contre M. Necker avec des notes critiques, politiques et secrètes, le tout par ordre chronologique",1782,NA,,,,,,
526,,NA,spbk0000345,NA,Collection complette de tous les ouvrages pour et contre M. Necker,1781,NA,,,,,,
527,,NA,spbk0000347,"Dorat, Claude Joseph",Collection complète des oeuvres de M. Dorat,1776-1780,NA,,,,,,
12,0.2241605520248413,NA,spbk0000347,"Dorat, Claude Joseph",[Oeuvres de Dorat],NA,NA,b'',b'spbk0000347',"b'Dorat, Claude Joseph'",b'[Oeuvres de Dorat]',b'',b''
12,0.2241605520248413,NA,spbk0000347,"Dorat, Claude Joseph",[Oeuvres de Dorat],NA,NA,b'',b'spbk0000347',"b'Dorat, Claude Joseph'",b'[Oeuvres de Dorat]',b'',b''
528,,NA,spbk0000347,"Dorat, Claude Joseph",[Oeuvres de Dorat - Supplément],NA,NA,,,,,,
529,,NA,spbk0000350,NA,[Collection de l'Esprit],NA,NA,,,,,,
530,,NA,spbk0000351,"Voltaire, François Marie Arouet","Collection d'anciens évangiles, ou monuments du premier siècle du christianisme, extraits de Fabricius, Grabius et autres savants, par l'abbé B***",NA,NA,,,,,,
531,,NA,spbk0000353,"Hertzberg, Ewald Friedrich [von]",Collection de pièces intéressantes et authentiques concernant la vie & les derniers jours de Frédéric le Grand,1787,NA,,,,,,
532,,NA,spbk0000354,"Chevrier, François-Antoine","Colporteur (le), histoire morale par Monsr. de Chevrier",NA,NA,,,,,,
533,,NA,spbk0000355,"Doddridge, M.P.","Commencemens (les) et les progrès de la vraie piété, ou Exposition des différens états dans lesquels un chrétien peut se trouver par rapport au salut; avec des méditations ou des prières convenables au sujet de chaque chapitre, par P. Doddridge ...; trad. de l'anglois par J.S. Vernède ",1766,NA,,,,,,
534,,NA,spbk0000356,"Coyer, Gabriel-François","Commentaire sur le code criminel d'Angleterre, traduit de l'anglois de Guillaume Blackstone... par M. l'abbé Coyer",1776,NA,,,,,,
535,,NA,spbk0000358,"Voltaire, François Marie Arouet","Commentaire sur l'Esprit des lois de Montesquieu, par M. de Voltaire",1778,NA,,,,,,
536,,NA,spbk0000360,"Voltaire, François Marie Arouet",Commentaire sur le livre des délits et des peines,NA,NA,,,,,,
537,,NA,spbk0000361,"Calonne, Charles-Alexandre [de]",Comments (les),NA,NA,,,,,,
538,,NA,spbk0000362,"Brac, fils","Commerce (le) des vins, réformé, rectifié et épuré, ou Nouvelle méthode pour tirer un parti sûr, prompt et avantageux des récoltes en vins... par M. C*** S***",1769,NA,,,,,,
539,,NA,spbk0000363,"Condillac, Etienne Bonnot [de]","Commerce (le) et le gouvernement considérés relativement l'un à l'autre, ouvrage élémentaire, par M. l'abbé de Condillac",1776,NA,,,,,,
